AUTHOR,BORN-DIED,TITLE,DATE,TECHNIQUE,LOCATION,URL,FORM,TYPE,SCHOOL,TIMEFRAME
"STRAUVEN, Gustave","(b. 1878, Schaerbeek, d. 1919, Faverge)",Maison Saint-Cyr: wrought-iron balcony,1901-03,Photo,"Square Ambiorix 11, Brussels",https://www.wga.hu/html/s/strauven/st-cyr3.html,architecture,other,Belgian,1851-1900
"STRAUVEN, Gustave","(b. 1878, Schaerbeek, d. 1919, Faverge)",Maison Saint-Cyr: interior,1901-03,Photo,"Square Ambiorix 11, Brussels",https://www.wga.hu/html/s/strauven/st-cyr4.html,architecture,interior,Belgian,1851-1900
"STRAUVEN, Gustave","(b. 1878, Schaerbeek, d. 1919, Faverge)",Maison Saint-Cyr: interior,1901-03,Photo,"Square Ambiorix 11, Brussels",https://www.wga.hu/html/s/strauven/st-cyr5.html,architecture,interior,Belgian,1851-1900
"STRAUVEN, Gustave","(b. 1878, Schaerbeek, d. 1919, Faverge)",Maison Van Dijck: façade,1901,Photo,"Boulevard Clovis 85-87, Brussels",https://www.wga.hu/html/s/strauven/vandijck.html,architecture,other,Belgian,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Wild Hunt,c. 1888,"Oil on wood, 53 x 84 cm","Lenbachhaus, Munich",https://www.wga.hu/html/s/stuck/1wildhun.html,painting,landscape,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",The Guardian of Paradise,1889,"Oil on canvas, 250 x 167 cm","Villa Stuck, Munich",https://www.wga.hu/html/s/stuck/2guardia.html,painting,religious,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Lost,1891,"Oil on canvas, 48 x 46 cm","Österreichische Galerie Belvedere, Vienna",https://www.wga.hu/html/s/stuck/3lost.html,painting,mythological,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Wounded Amazon,1905,"Oil on canvas, 63 x 73 cm","Harvard Art Museums, Harvard",https://www.wga.hu/html/s/stuck/amazon.html,painting,mythological,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",The Dancer Saharet,1906,"Oil on canvas, 104 x 91 cm","Lenbachhaus, Munich",https://www.wga.hu/html/s/stuck/dancer.html,painting,portrait,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Dissonance,1910,"Oil on panel, 46 x 36 cm","Museum Villa Stuck, Munich",https://www.wga.hu/html/s/stuck/faun1.html,painting,genre,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Faun playing the Panpipes by the Sea,1914,"Oil on panel, 70 x 79 cm","Museum Villa Stuck, Munich",https://www.wga.hu/html/s/stuck/faun2.html,painting,mythological,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Faun and Mermaid,1918,"Oil on canvas, 157 x 62 cm","Alte Nationalgalerie, Berlin",https://www.wga.hu/html/s/stuck/faun3.html,painting,mythological,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Fighting for a Woman,1905,"Oil on panel, 90 x 117 cm","The Hermitage, St. Petersburg",https://www.wga.hu/html/s/stuck/fighting.html,painting,mythological,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Inferno,1908,"Oil on canvas, 129 x 210 cm","Metropolitan Museum of Art, New York",https://www.wga.hu/html/s/stuck/inferno.html,painting,other,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Pan,1908,Oil on panel,"Museum Georg Schäfer, Schweinfurt",https://www.wga.hu/html/s/stuck/pan.html,painting,mythological,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Tilla Durieux as Circe,1913,Oil on panel,"Neue Nationalgalerie, Berlin",https://www.wga.hu/html/s/stuck/portrait.html,painting,other,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Salome,1906,"Oil on canvas, 115 x 92 cm","Lenbachhaus, Munich",https://www.wga.hu/html/s/stuck/salome.html,painting,portrait,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Franz and Mary Stuck,1900,"Oil on canvas on wood, 49 x 50 cm","Lenbachhaus, Munich",https://www.wga.hu/html/s/stuck/selfpor1.html,painting,portrait,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Self-Portrait in the Studio,1905,"Oil on panel, 73 x 76 cm","Nationalgalerie, Berlin",https://www.wga.hu/html/s/stuck/selfport.html,painting,portrait,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Sin,1893,"Oil on canvas, 95 x 60 cm","Neue Pinakothek, Munich",https://www.wga.hu/html/s/stuck/sin1.html,painting,mythological,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Sin,1912,"Oil on canvas, 95 x 60 cm","Alte Nationalgalerie, Berlin",https://www.wga.hu/html/s/stuck/sin2.html,painting,mythological,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Sin,1893,"Oil on canvas, 88 x 52 cm","Nationalgalerie, Berlin",https://www.wga.hu/html/s/stuck/sin3.html,painting,mythological,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",The Kiss of the Sphinx,1890-1914,"Charcoal, pastel and chalk on grey paper, 520 x 460 mm","The Hermitage, St. Petersburg",https://www.wga.hu/html/s/stuck/sphinx1.html,painting,mythological,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Sphinx,1904,Oil on canvas,"Hessisches Landesmuseum, Darmstadt",https://www.wga.hu/html/s/stuck/sphinx2.html,painting,mythological,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Front cover of Pan,1895,Lithograph,"University Library, Heidelberg",https://www.wga.hu/html/s/stuck/y_litho1.html,graphics,other,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)","Cover of the magazine ""Jugend""",1897,Lithograph,"Digital Library, University, Heidelberg",https://www.wga.hu/html/s/stuck/y_litho2.html,graphics,other,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Wounded centaur,1910s,"Bronze, height 63 cm","Metropolitan Museum of Art, New York",https://www.wga.hu/html/s/stuck/z_sculp1.html,sculpture,mythological,German,1851-1900
"STUCK, Franz von","(b. 1863, Tettenweis, d. 1928, Tetschen)",Amazon,1897 (cast after 1905),"Bronze, 64 x 46 x 17 cm","Harvard Art Museums, Harvard",https://www.wga.hu/html/s/stuck/z_sculp2.html,sculpture,mythological,German,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Auditorium Building: façade,1887-89,Photo,"430 South Michigan Avenue, Chicago",https://www.wga.hu/html/s/sullivan/1audito1.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Auditorium Building: general view,1887-89,Photo,"430 South Michigan Avenue, Chicago",https://www.wga.hu/html/s/sullivan/1audito2.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Auditorium Building: façade (detail),1887-89,Photo,"430 South Michigan Avenue, Chicago",https://www.wga.hu/html/s/sullivan/1audito3.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Wainwright Building: exterior view,1890-91,Photo,"709 Chestnut Street, St. Louis, Missouri",https://www.wga.hu/html/s/sullivan/2wainwr1.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Wainwright Building: exterior view,1890-91,Photo,"709 Chestnut Street, St. Louis, Missouri",https://www.wga.hu/html/s/sullivan/2wainwr2.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Wainwright Building: façade (detail),1890-91,Photo,"709 Chestnut Street, St. Louis, Missouri",https://www.wga.hu/html/s/sullivan/2wainwr3.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Wainwright Building: exterior view,1890-91,Photo,"709 Chestnut Street, St. Louis, Missouri",https://www.wga.hu/html/s/sullivan/2wainwr4.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",World's Columbian Exposition: Transportation Building,1893,Photo,"Library of Congress, Washington",https://www.wga.hu/html/s/sullivan/3columb1.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",World's Columbian Exposition: Transportation Building (detail),1893,"Colour plate, 224 x 279 mm","The Field Museum, Chicago",https://www.wga.hu/html/s/sullivan/3columb2.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Schiller Theatre Building,1891,Photo,"Library of Congress, Washington",https://www.wga.hu/html/s/sullivan/4schille.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Guaranty Building,1896,Photo,"28 Church Street, Buffalo, New York",https://www.wga.hu/html/s/sullivan/5guarant.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)","Carson, Pirie, Scott & Company Building",1898-1904,Photo,"9 East Madison Street, Chicago",https://www.wga.hu/html/s/sullivan/6carson1.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)","Carson, Pirie, Scott & Company Building: entrance",1898-1904,Photo,"9 East Madison Street, Chicago",https://www.wga.hu/html/s/sullivan/6carson2.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)","Carson, Pirie, Scott & Company Building",1898-1904,Photo,"9 East Madison Street, Chicago",https://www.wga.hu/html/s/sullivan/6carson3.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Harold C. Bradley House,1909,Photo,"106 North Prospect Avenue, Madison, Wisconsin",https://www.wga.hu/html/s/sullivan/7bradley.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Van Allen Building,1912-14,Photo,"200 5th Avenue South, Clinton,",https://www.wga.hu/html/s/sullivan/7vanalle.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",National Farmers' Bank,1907-08,Photo,"101 North Cedar Ave, Owatonna, Minnesota",https://www.wga.hu/html/s/sullivan/81natio1.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",National Farmers' Bank,1907-08,Photo,"101 North Cedar Ave, Owatonna, Minnesota",https://www.wga.hu/html/s/sullivan/81natio2.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Peoples Savings Bank,1911,Photo,"101 3rd Avenue SW, Cedar Rapids, Iowa",https://www.wga.hu/html/s/sullivan/82people.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Merchants' National Bank,1914,Photo,"833 4th Avenue, Grinnell, Iowa",https://www.wga.hu/html/s/sullivan/83merch1.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Merchants' National Bank,1914,Photo,"833 4th Avenue, Grinnell, Iowa",https://www.wga.hu/html/s/sullivan/83merch2.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Home Building Association Bank,1914,Photo,"1 North 3rd Street, Newark, Ohio",https://www.wga.hu/html/s/sullivan/84homeb1.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Home Building Association Bank,1914,Photo,"1 North 3rd Street, Newark, Ohio",https://www.wga.hu/html/s/sullivan/84homeb2.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Home Building Association Bank,1914,Photo,"1 North 3rd Street, Newark, Ohio",https://www.wga.hu/html/s/sullivan/84homeb3.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Purdue State Bank,1914,Photo,"210 West State Street,West Lafayette, Indiana",https://www.wga.hu/html/s/sullivan/85purdu1.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Purdue State Bank,1914,Photo,"210 West State Street,West Lafayette, Indiana",https://www.wga.hu/html/s/sullivan/85purdu2.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",People's Federal Savings and Loan Association,1917,Photo,"101 East Court Street, Sidney, Ohio",https://www.wga.hu/html/s/sullivan/86peofe1.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",People's Federal Savings and Loan Association,1917,Photo,"101 East Court Street, Sidney, Ohio",https://www.wga.hu/html/s/sullivan/86peofe2.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Farmers and Merchants Union Bank,1917,Photo,"159 West James Street, Columbus, Wisconsin",https://www.wga.hu/html/s/sullivan/87farmer.html,architecture,other,American,1851-1900
"SULLIVAN, Louis Henry","(b. 1856, Boston, d. 1924, Chicago)",Krause Music Store: façade,1922,Photo,"Lincoln Square, Chicago",https://www.wga.hu/html/s/sullivan/9krause.html,architecture,other,American,1851-1900
"THESMAR, André-Fernand","(b. 1843, Chalon-sur-Saône, d. 1912, Neuilly-sur-Seine)",Bowl with Anemones,1900,"Gold, translucent enamel, plique-à-jour technique, 5 x 9 cm","Toledo Museum of Art, Toledo, Ohio",https://www.wga.hu/html/t/thesmar/bowl.html,metalwork,other,French,1851-1900
"THESMAR, André-Fernand","(b. 1843, Chalon-sur-Saône, d. 1912, Neuilly-sur-Seine)",Cup with Poppies,1903,"Plique-à-jour and gold, width 9 cm","Walters Art Museum, Baltimore",https://www.wga.hu/html/t/thesmar/cup.html,metalwork,other,French,1851-1900
"THONET, Michael","(b. 1796, Boppard, 1871, Wien)",Chairs No. 14 and No. 18,"1859, 1875","Beech, solidly curved, wickerwork, height 89 cm","Museum für angewandte Kunst, Vienna",https://www.wga.hu/html/t/thonet/chair1.html,furniture,other,Austrian,1801-1850
"THONET, Michael","(b. 1796, Boppard, 1871, Wien)",Dressing mirror,-,"Curved brown stained beech, glass","Museum Boppard, Kurfürstliche Burg, Boppard",https://www.wga.hu/html/t/thonet/chair2.html,furniture,other,Austrian,1801-1850
"THONET, Michael","(b. 1796, Boppard, 1871, Wien)",Rocking chair,1888-1904,"Curved brown stained beech, dark brown stained varnish, caning, 100 x 59 x 128 cm","Musée d'Orsay, Paris",https://www.wga.hu/html/t/thonet/chair3.html,furniture,other,Austrian,1801-1850
"THORNTON, William","(b. 1759, Tortola, British Virgin Islands, d. 1828, Washington)",External view (east front),1792-1827,Photo,"Capitol, Washington D.C.",https://www.wga.hu/html/t/thornton/capitol1.html,architecture,other,American,1801-1850
"TIFFANY, Louis Comfort","(b. 1848, New York, d. 1933, New York)",Two windows from the suite Four Seasons Under the Sea,1885-95,"Glass, lead, iron, and wooden frame, 164 x 76 x 5 cm (each)","Museum of Art, Dallas",https://www.wga.hu/html/t/tiffany/1window2.html,stained-glass,other,American,1851-1900
"TIFFANY, Louis Comfort","(b. 1848, New York, d. 1933, New York)","Window with Starfish (""Spring"")",1885-95,"Glass, lead, iron, and wooden frame, 164 x 76 x 5 cm","Museum of Art, Dallas",https://www.wga.hu/html/t/tiffany/1window3.html,stained-glass,other,American,1851-1900
"TIFFANY, Louis Comfort","(b. 1848, New York, d. 1933, New York)","Window with Sea Anemone (""Summer"")",1885-95,"Glass, lead, iron, and wooden frame, 164 x 76 x 5 cm","Museum of Art, Dallas",https://www.wga.hu/html/t/tiffany/1window4.html,stained-glass,other,American,1851-1900
"TIFFANY, Louis Comfort","(b. 1848, New York, d. 1933, New York)","Flower, Fish and Fruit",c. 1885,"Stained glass, lead, 78 x 106 cm","Baltimore Museum of Art, Baltimore",https://www.wga.hu/html/t/tiffany/1window5.html,stained-glass,other,American,1851-1900
"TIFFANY, Louis Comfort","(b. 1848, New York, d. 1933, New York)",Sunset in Autumn Woods,1905,"Stained glass window, 381 x 109 cm","Brooklyn Museum, New York",https://www.wga.hu/html/t/tiffany/1window6.html,stained-glass,other,American,1851-1900
"TIFFANY, Louis Comfort","(b. 1848, New York, d. 1933, New York)",Hinds House Window,c. 1900,"Leaded glass, 227 x 114 cm","Museum of Art, Cleveland",https://www.wga.hu/html/t/tiffany/1window7.html,stained-glass,other,American,1851-1900
"TIFFANY, Louis Comfort","(b. 1848, New York, d. 1933, New York)",Tiffany Chapel,c. 1893,Photo,"Morse Museum of American Art, Winter Park, Florida",https://www.wga.hu/html/t/tiffany/2chapel.html,mosaic,religious,American,1851-1900
"TIFFANY, Louis Comfort","(b. 1848, New York, d. 1933, New York)",Tiffany lamps,-,Photo,"Virginia Museum of Fine Arts, Richmond",https://www.wga.hu/html/t/tiffany/2lamp1.html,glassware,other,American,1851-1900
"TIFFANY, Louis Comfort","(b. 1848, New York, d. 1933, New York)",Table lamp,c. 1900,"Bronze and favrile glass, 22 x 24 x 25 cm","Fine Arts Museums of San Francisco, San Francisco",https://www.wga.hu/html/t/tiffany/2lamp2.html,glassware,other,American,1851-1900
"TIFFANY, Louis Comfort","(b. 1848, New York, d. 1933, New York)",Vase,1893-96,"Favrile glass, 36 x 29 cm","Metropolitan Museum of Art, New York",https://www.wga.hu/html/t/tiffany/2vase1.html,glassware,other,American,1851-1900
"TIFFANY, Louis Comfort","(b. 1848, New York, d. 1933, New York)",Vase,c. 1913,"Favrile glass, height 17 cm","Metropolitan Museum of Art, New York",https://www.wga.hu/html/t/tiffany/2vase2.html,glassware,other,American,1851-1900
"TIFFANY, Louis Comfort","(b. 1848, New York, d. 1933, New York)",Vase,1899,"Favrile glass, 27 x 13 cm","Museum of Art, Philadelphia",https://www.wga.hu/html/t/tiffany/2vase3.html,glassware,other,American,1851-1900
"TIFFANY, Louis Comfort","(b. 1848, New York, d. 1933, New York)",Necklace,c. 1903-06,"Enamel, opal, amethyst, ruby, sapphire, demantoid garnet, emerald, chrysoberyl, pearl, gold","Morse Museum of American Art, Winter Park, Florida",https://www.wga.hu/html/t/tiffany/3jewel.html,metalwork,other,American,1851-1900
"TIFFANY, Louis Comfort","(b. 1848, New York, d. 1933, New York)",Armchair,1891-93,"Primavera, inlays of brass and various woods, 83 x 63 x 64 cm","Museum of Art, Cleveland",https://www.wga.hu/html/t/tiffany/4chair.html,furniture,other,American,1851-1900
"TOOROP, Jan","(b. 1858, Purworejo, Java, d. 1928, Den Haag)",The New Generation,c. 1900,"Oil on canvas, 121 x 132 cm","Museum Boijmans Van Beuningen, Rotterdam",https://www.wga.hu/html/t/toorop/generati.html,painting,other,Dutch,1851-1900
"TOOROP, Jan","(b. 1858, Purworejo, Java, d. 1928, Den Haag)",Delft Salad Oil ('Delftsche Slaolie'),1994,"Colour lithography, 95 x 60 cm","Kunstmuseum Den Haag, The Hague",https://www.wga.hu/html/t/toorop/lithogra.html,graphics,other,Dutch,1851-1900
"TOOROP, Jan","(b. 1858, Purworejo, Java, d. 1928, Den Haag)",The Three Brides,1893,"Black and coloured chalk heightened with white, 78 x 89 cm","Rijksmuseum Kröller-Müller, Otterlo",https://www.wga.hu/html/t/toorop/t3brides.html,painting,religious,Dutch,1851-1900
"TOOROP, Jan","(b. 1858, Purworejo, Java, d. 1928, Den Haag)",The Past,c. 1900,Tile,"Beurs van Berlage, Amsterdam",https://www.wga.hu/html/t/toorop/the_past.html,ceramics,other,Dutch,1851-1900
"TOOROP, Jan","(b. 1858, Purworejo, Java, d. 1928, Den Haag)",The Sphinx,1892-97,Drawing,"Kunstmuseum Den Haag, The Hague",https://www.wga.hu/html/t/toorop/thesphin.html,graphics,mythological,Dutch,1851-1900
"TOULOUSE-LAUTREC, Henri de","(b. 1864, Albi, d. 1901, Château Malromé, Langon)",Yvette Guilbert or Femme de profil,1896,"Oil on cardboard, 56 x 48 cm","Musée d'Orsay, Paris",https://www.wga.hu/html/t/toulouse/4/cabare17.html,painting,genre,French,1851-1900
"UNKNOWN GLASS MASTER, Bohemian",(active c. 1900),Ball-shaped vase with feet,c. 1910,Glass,"Hessisches Landesmuseum, Darmstadt",https://www.wga.hu/html/zzdeco/4glass/3b_1vase.html,glassware,other,Bohemian,1851-1900
